/*
本文件为对所有语料中实体对的数量进行统计。最右侧数值表示同一个实体对出现的句子数量，建议采用基于远程监督的关系抽取方法学习语义关系
本数据集版权由csdn博主【华师数据学院·王嘉宁】所有，如若您的科研、毕设等中使用本数据集，请在您的科研成果或论文中引用该博文：https://blog.csdn.net/qq_36426650/article/details/87719204。
本数据集因主要爬取百度百科、互动百科和博客园，因此仅供科研使用，禁止任何形式的商业行为。
*/
[entity_pair_id] [entity1] [entity2] [sample_num]
14776 编译 赋值语句 1
14777 递归算法 深度 2
14778 集合 查找效率 1
14779 检索 动态查找表 2
14780 折半查找 割点 1
14781 斐波那契查找 记录 1
14782 数组 数据单位 1
14783 时间复杂度 出栈 1
14784 索引 哈希函数 3
14785 链地址法 符号表 1
14786 头指针 关键字 1
14787 兄弟结点 B 1
14788 主函数 排序 2
14789 约瑟夫环问题 循环链表 1
14790 普里姆算法 连通分量 1
14791 数组 克鲁斯卡尔算法 1
14792 Horspool算法 字符 1
14793 数据 Sunday算法 1
14794 Sunday算法 数组 1
14795 检索 Sunday算法 1
14796 队列 字符 2
14797 字符 前缀树 1
14798 广义表 链式存储结构 1
14799 链表结构 广义表 1
14800 变量 广义表 1
14801 顺序表 头结点 1
14802 哈希表 递归 1
14803 删除 头插法 1
14804 编码 邻接表 2
14805 叶子结点 邻接表 1
14806 背包问题 程序 1
14807 背包问题 NPH问题 1
14808 时间复杂度 KD树 1
14809 Tarjan算法 记录 2
14810 回溯法 程序 2
14811 出栈 操作数 2
14812 顶点 AOE网 1
14813 旅行商问题 模拟退火算法 3
14814 指针 主函数 5
14815 内存 主函数 1
14816 主函数 实值参数 1
14817 主串 输入 3
14818 队列 运算符 1
14819 运算符 父结点 1
14820 数据域 深度 1
14821 修改 引用参数 2
14822 输出 割边 1
14823 BM算法 主串 1
14824 指针 哈希函数 1
14825 散列 头插法 1
14826 双向链表 快速排序 1
14827 NP问题 集合 2
14828 NP问题 输入 1
14829 顺序查找 递归 1
14830 表达式 遍历 4
14831 引用 哈希表 2
14832 最短路径 变量 1
14833 最短路径 父结点 1
14834 归并排序 子图 1
14835 前序序列 遍历二叉树 1
14836 后序序列 左子树 1
14837 子集 右子树 4
14838 满二叉树 根结点 1
14839 遍历 非完全二叉树 1
14840 表排序 链表 1
14841 N皇后问题 深度优先遍历 1
14842 图结构 路径 1
14843 可读性 检索 1
14844 编码 整型 1
14845 关节点 数据 6
14846 关节点 文件 1
14847 散列 平衡二叉树 1
14848 平衡因子 左子树 4
14849 B+树 询问 1
14850 抽象数据类型 修改 1
14851 前缀树 集合 1
14852 修改 头结点 1
14853 表排序 快速排序 1
14854 布尔型 指针 1
14855 线索化 前驱 1
14856 修改 线索化 1
14857 中序序列 头结点 2
14858 运算符 折半查找 1
14859 二维数组 子图 1
14860 函数类型 集合 1
14861 输出 三元组 1
14862 哈希表 实值参数 1
14863 子集 二元组 1
14864 B树 平衡二叉排序树 1
14865 查找效率 有序表 1
14866 次优查找树 检索 1
14867 次优查找树 子树 1
14868 输出 哈希函数 1
14869 元素 链地址法 1
14870 压缩存储 十字链表 1
14871 中序遍历 空指针 2
14872 关键字 存储结构 1
14873 散列 快速排序 1
14874 子图 无向图 2
14875 数组 开放定址法 1
14876 数据 队头指针 1
14877 队头指针 出队 1
14878 队尾指针 数据 2
14879 二叉排序树 抽象数据类型 1
14880 数据 查找表 1
14881 动态查找表 存储结构 1
14882 顺序表 动态查找表 1
14883 抽象数据类型 数组 1
14884 查找函数 算法 1
14885 存储结构 数据类型 2
14886 指针 后进先出 1
14887 整除 数据 4
14888 双端队列 变量 1
14889 集合 连通分量 3
14890 连通分量 集合 1
14891 变量 背包问题 1
14892 遗传算法 插入 1
14893 算法 出度 1
14894 出度 输出 2
14895 递归算法 插入 1
14896 线性结构 有序链表 2
14897 有序链表 输出 1
14898 算法 B+树 1
14899 二叉排序树 最小不平衡子树 1
14900 空间复杂度 归并排序 2
14901 区间树 算法 1
14902 区间树 结点 3
14903 红黑树 满二叉树 1
14904 数组 区间树 1
14905 区间树 数组 1
14906 叶子结点 冲突 2
14907 递归函数 折半查找 1
14908 左子树 中序序列 2
14909 正则表达式 插入 2
14910 变量 逻辑结构 1
14911 队列 邻接表 4
14912 稠密图 数据 1
14913 稠密图 邻接表 1
14914 表排序 数据 1
14915 子集 冲突 1
14916 红黑树 编码 2
14917 存储地址 冲突 2
14918 开放地址 删除 1
14919 邻接表 冲突 1
14920 线性结构 指针 1
14921 排序 线性结构 1
14922 链表 线性数据结构 1
14923 表排序 遍历 1
14924 P问题 数据 1
14925 数组 满二叉树 2
14926 出栈 左子树 2
14927 参数 健壮性 1
14928 取模 符号表 1
14929 排序 生成树 1
14930 有向边 修改 1
14931 有向边 删除 2
14932 块链结构 数据 1
14933 模拟退火算法 检索 1
14934 子集 森林 1
14935 顺序栈 算法 2
14936 程序 有向无环图 1
14937 数据结构 贪心法 1
14938 兄弟结点 排序 3
14939 排序 父结点 2
14940 字符串 树形结构 2
14941 稠密图 元素 1
14942 查找效率 平衡二叉排序树 1
14943 度 父结点 1
14944 斐波那契数列 汉诺塔问题 1
14945 计数排序 伪代码 1
14946 线性探测 内存 1
14947 遍历二叉树 线索化 2
14948 线索化 左孩子 1
14949 右孩子 头结点 1
14950 空树 左孩子 1
14951 输出 线索化 1
14952 等价类 结点 1
14953 引用 兄弟结点 1
14954 输出 内部排序 1
14955 B树 字符串 3
14956 输入 实值参数 1
14957 首字符 字典 1
14958 遍历 孩子结点 2
14959 出栈 排序 1
14960 变量 队尾元素 1
14961 队尾元素 队尾指针 1
14962 广度优先遍历 父结点 1
14963 文件 形式参数 2
14964 正确性 内存 1
14965 队列 左子树 1
14966 线性表 顶点 2
14967 邻接点 指针 1
14968 头指针 邻接表 1
14969 十字链表 入度 1
14970 数组指针 输出 2
14971 查找效率 文件 2
14972 数据关系 参数 1
14973 哈希表 头插法 1
14974 头插法 哈希表 1
14975 冲突 尾插法 1
14976 程序 指针数组 1
14977 文件 基地址 3
14978 压栈 时间复杂度 1
14979 递归法 元素 1
14980 结点 索引项 1
14981 叶子结点 散列 1
14982 并查集 出度 1
14983 参数 前缀表示 1
14984 子树 简单路径 1
14985 顺序表 稀疏矩阵 1
14986 随机存取 稀疏矩阵 1
14987 双端队列 指针 1
14988 赋值 活动 1
14989 查找函数 赋值 1
14990 插值查找 元素 1
14991 左子树 输入 2
14992 字典 父结点 2
14993 根结点 压栈 1
14994 物理结构 二叉链表 2
14995 编码 空指针 2
14996 先序遍历 空树 1
14997 中序遍历 字符 1
14998 前序序列 进栈 1
14999 度 左孩子 2
15000 引用 栈顶 1
15001 内部排序 空间复杂度 3
15002 起泡排序 分治法 1
15003 递归 直接插入排序 1
15004 起泡排序 堆排序 2
15005 空间复杂度 希尔排序 1
15006 归并排序 输入 1
15007 记录 内部排序 4
15008 败者树 深度 1
15009 内存 归并树 1
15010 带权路径长度 记录 1
15011 归并树 带权路径长度 1
15012 记录 最佳归并树 1
15013 双端队列 引用 1
15014 算法 双端队列 1
15015 顺序栈 深度 1
15016 栈顶指针 结点 1
15017 链表结构 程序 2
15018 输入 数据元素 2
15019 数据关系 顺序表 1
15020 右孩子 递归函数 1
15021 右子树 控制区间 1
15022 递归函数 输入 1
15023 索引文件 遍历 1
15024 字符串 活动 1
15025 广度优先遍历 数据 3
15026 内部结点 检索 1
15027 常量 递归 1
15028 存储结构 平衡二叉树 1
15029 广度优先遍历 修改 1
15030 检索 后序遍历 1
15031 后序遍历 二叉排序树 1
15032 后序遍历 元素 1
15033 左子树 算法 2
15034 根结点 后序序列 1
15035 数据域 双向链表 1
15036 数据元素 顺序栈 1
15037 栈顶 指示器 1
15038 链栈 指示器 1
15039 指示器 数据元素 1
15040 指示器 队列 1
15041 链队列 链表 1
15042 指示器 队尾 1
15043 队列 链栈 1
15044 二叉链表 双向链表 1
15045 根结点 广度优先遍历 1
15046 线索化 递归 1
15047 数据 弗洛伊德算法 1
15048 迪杰斯特拉算法 二维数组 1
15049 变量 健壮性 1
15050 空串 赋值 1
15051 桶排序 记录 1
15052 快速排序 插入 2
15053 快速排序 索引表 1
15054 插入排序 变量 2
15055 赋值 起泡排序 2
15056 伪代码 内存 2
15057 平衡因子 祖先 1
15058 根结点 最小不平衡子树 1
15059 检索 深度优先遍历 1
15060 伪代码 广度优先遍历 1
15061 邻接矩阵 入队 1
15062 邻接点 算法 1
15063 等价关系 表达式 1
15064 二叉堆 遍历 2
15065 深度 BM算法 1
15066 深度 数据类型 1
15067 数据结构 双向循环链表 1
15068 负权回路 正权回路 2
15069 操作数 文件 1
15070 查找效率 二叉树 1
15071 记录 有序链表 2
15072 二叉排序树 空指针 1
15073 平均查找长度 二叉树 2
15074 删除 二叉链表 1
15075 索引文件 叶子结点 1
15076 遍历二叉树 先序遍历 1
15077 压栈 左子树 3
15078 父结点 栈顶 1
15079 后序遍历 广度优先遍历 1
15080 单向链表 映像 1
15081 邻接表 链域 1
15082 广义表 修改 1
15083 链表 二维数组 1
15084 拓扑排序 删除 1
15085 删除 邻接点 1
15086 数据结构 入度 1
15087 插入 入度 1
15088 程序 拓扑排序 1
15089 赋值 浮点型 1
15090 空串 运算符 1
15091 文件 带权有向图 1
15092 输入 哈夫曼编码 1
15093 右子树 编码 2
15094 最小不平衡子树 二叉树 1
15095 最小不平衡子树 左子树 1
15096 优先队列 哈夫曼编码 1
15097 顺序表 集合 4
15098 双亲结点 父结点 3
15099 中序遍历 红黑树 1
15100 B树 双向链表 1
15101 修改 深度优先遍历 2
15102 尾结点 遍历 3
15103 链地址法 输入 1
15104 空表 指针域 1
15105 数据结构 常量 2
15106 检索 次优查找树 1
15107 输入 归并排序 2
15108 桶排序 集合 1
15109 次关键字 链表 1
15110 空间复杂度 外部排序 1
15111 入队 队头指针 1
15112 出队 修改 1
15113 数据域 索引 2
15114 生成树 无向图 1
15115 有向图 数据类型 2
15116 递归 入队 3
15117 检索 负载因子 1
15118 最优树 结点 1
15119 树排序 索引 1
15120 索引 树排序 1
15121 参数列表 变量 3
15122 递归 图结构 1
15123 图结构 递归 1
15124 广义表 单向链表 3
15125 广义表 双向链表 3
15126 双向链表 广义表 2
15127 父结点 广度优先遍历 1
15128 递归算法 赋值 1
15129 深度 空间复杂度 2
15130 文件 三元组 1
15131 变量 表达式树 1
15132 父结点 冲突 1
15133 父结点 时间复杂度 4
15134 折半查找 散列 1
15135 头指针 索引存储结构 1
15136 递归 线索二叉树 1
15137 线索二叉树 算法 2
15138 森林 二叉链表 1
15139 右孩子 二叉链表 1
15140 算法 键树 2
15141 查找效率 B树 2
15142 连通图 子树 1
15143 单源最短路径 负权回路 1
15144 空指针 空串 1
15145 关键字 桶排序 2
15146 整除 程序 1
15147 字符串 压栈 2
15148 输出 后缀树 1
15149 右孩子 前驱 3
15150 中序遍历 线索 2
15151 线索化 中序遍历 1
15152 记录 中序遍历 1
15153 出度 数据 1
15154 出度 索引 1
15155 结点 索引文件 1
15156 邻接表 无向边 1
15157 顺序结构 链表结构 1
15158 存储密度 数据域 1
15159 索引存储结构 检索 1
15160 记录 定长记录文件 1
15161 算法 完全背包问题 1
15162 算法 多重背包问题 1
15163 交换排序 变量 1
15164 数据类型 赋值语句 1
15165 顺序查找 数组 2
15166 最短路径 剪枝 1
15167 头指针 指针数组 1
15168 输出 入度 2
15169 简单路径 简单回路 1
15170 简单回路 简单环 2
15171 邻接点 链域 1
15172 输出 深度优先遍历 1
15173 二叉树 有向无环图 1
15174 有向无环图 二叉树 1
15175 输出 前驱 2
15176 静态查找表 存储结构 1
15177 循环语句 排序 2
15178 递归函数 元素 2
15179 栈顶指针 变量 3
15180 栈顶指针 栈底 2
15181 压栈 编译 1
15182 参数 栈顶 1
15183 排序 表达式 3
15184 哈希函数 遍历 4
15185 分离链接法 检索 1
15186 稀疏矩阵 主函数 1
15187 整除 时间复杂度 1
15188 直接插入排序 修改 2
15189 函数名 活动 1
15190 头结点 数据结构 1
15191 拓扑排序 无向图 2
15192 分治法 最长公共子序列问题 1
15193 邻接矩阵 旅行商问题 1
15194 存储结构 旅行商问题 1
15195 编码 健壮性 1
15196 字符 函数名 2
15197 索引 基地址 1
15198 多重链表 文件 1
15199 单向循环链表 循环链表 1
15200 平衡因子 父结点 3
15201 平衡因子 路径 1
15202 变量 平衡因子 1
15203 平衡因子 叶子结点 1
15204 叶子结点 平衡因子 1
15205 编译 后缀表示 1
15206 删除 循环队列 1
15207 进栈 数据元素 1
15208 出栈 数据元素 1
15209 运算符 队列 3
15210 队尾 引用 1
15211 祖先 兄弟结点 1
15212 排序 活动 1
15213 实值参数 常量 2
15214 字符型 形式参数 1
15215 数据元素 递归算法 1
15216 关键字 平衡二叉排序树 2
15217 平衡因子 平衡二叉排序树 1
15218 深度 平衡二叉排序树 1
15219 插入 平衡二叉排序树 2
15220 数据 前缀树 1
15221 前缀树 编码 1
15222 字符序列 输入 1
15223 空串 元素 1
15224 冲突 整型 2
15225 元素 链表结构 2
15226 路径 右孩子 1
15227 算法 整型 1
15228 树形结构 链表 1
15229 双亲结点 整除 1
15230 满二叉树 索引 1
15231 双亲结点 右孩子 2
15232 关键字 次关键字 1
15233 主关键字 检索 1
15234 检索 静态查找表 1
15235 动态查找表 记录 1
15236 顺序查找 静态查找表 1
15237 查找表 线性结构 1
15238 程序 折半查找 2
15239 修改 主函数 1
15240 动态规划法 数塔问题 2
15241 队列 字典 1
15242 存储地址 数组 1
15243 引用 哈希函数 1
15244 数组 空树 1
15245 后序遍历 空树 1
15246 深度 左孩子 1
15247 邻接表 删除 1
15248 有向图 子集 1
15249 顶点 递归函数 2
15250 排序 深度优先遍历 2
15251 出队 根结点 1
15252 排序 B树 2
15253 赋值 空指针 1
15254 集合 指针数组 1
15255 引用参数 修改 2
15256 记录 平衡因子 2
15257 修改 平衡因子 1
15258 顶点 字符串 6
15259 健壮性 插入 1
15260 链表 祖先 1
15261 强连通分量 排序 1
15262 兄弟结点 先序遍历 1
15263 输出 树形结构 2
15264 运算符 表达式树 1
15265 表达式树 运算符 1
15266 等价关系 结点 1
15267 输入 栈顶 2
15268 前缀树 程序 2
15269 输入 BM算法 1
15270 伪代码 后缀表示 2
15271 数据结构 KMP算法 2
15272 顶点 弗洛伊德算法 2
15273 引用 二叉树 1
15274 表达式 二叉排序树 1
15275 表达式 快速排序 1
15276 简单回路 简单路径 1
15277 简单回路 连通分量 1
15278 关键字 正则表达式 1
15279 叶子结点 KD树 1
15280 输入 KD树 1
15281 右子树 赋值 1
15282 负权边 遍历 1
15283 算法 压栈 1
15284 选择排序 变量 2
15285 算法 逆邻接表 1
15286 程序 子串 2
15287 子串 伪代码 2
15288 哈夫曼树 索引 1
15289 路径 左孩子 1
15290 叶子结点 数据类型 1
15291 关键路径 前驱 1
15292 后进先出 结点 2
15293 背包问题 队列 1
15294 记录 迪杰斯特拉算法 1
15295 数据类型 一位数组 1
15296 队列 生成树 1
15297 队列 兄弟结点 1
15298 稀疏图 结点 3
15299 删除 邻接多重表 1
15300 进栈 索引 1
15301 深度优先遍历 入度 1
15302 编译 抽象数据类型 1
15303 数据结构 栈底指针 1
15304 栈底指针 压栈 1
15305 栈底指针 变量 1
15306 引用 回溯法 1
15307 队列 关键字 1
15308 结点 双连通图 1
15309 祖先 数据结构 1
15310 内存地址 基地址 2
15311 输出 双端队列 4
15312 有序链表 叶子结点 1
15313 遍历 有序链表 1
15314 算法 递归法 2
15315 三维数组 记录 1
15316 内存 顺序查找 2
15317 算法 B 1
15318 B 树 1
15319 伸展树 修改 1
15320 双向链表 根结点 1
15321 字典 指针 1
15322 遍历 表排序 1
15323 关节点 深度优先遍历 1
15324 祖先 遍历 1
15325 算法 假上溢 1
15326 单向链表 链队列 1
15327 头结点 队头指针 1
15328 队尾指针 头结点 1
15329 指针域 赋值 1
15330 队尾元素 指针域 1
15331 链队列 出队 2
15332 链队列 元素 1
15333 结点 队尾指针 1
15334 入度 无向边 2
15335 数据结构 整型 1
15336 哈希表 程序 5
15337 哈希表 赋值 1
15338 字典 空表 1
15339 排序 旅行商问题 1
15340 数据结构 平均查找长度 1
15341 带权图 数据 1
15342 指针 哈希表 1
15343 迪杰斯特拉算法 带权有向图 2
15344 邻接矩阵 带权有向图 2
15345 迭代器 整型 1
15346 孩子结点 排序 1
15347 邻接点 记录 6
15348 深度 常量 2
15349 割点 顶点 3
15350 顶点 孩子结点 1
15351 孩子结点 连通分量 1
15352 变量 嵌套调用 1
15353 哈希函数 修改 2
15354 枚举法 字符串 2
15355 链式存储结构 数据结构 1
15356 指针 后序遍历 1
15357 文件 祖先 1
15358 队尾指针 出队 1
15359 修改 栈顶 3
15360 线性链表 哈希函数 1
15361 哈希表 引用 6
15362 文件 拓扑排序 1
15363 顶点 索引表 1
15364 拓扑排序 出队 1
15365 赋值 数据元素 1
15366 祖先 检索 2
15367 入队 链表 1
15368 队列 右孩子 1
15369 空表 前驱 1
15370 顺序栈 链表结构 1
15371 字符序列 空串 1
15372 根结点 链域 1
15373 编译 哈希表 1
15374 入度 深度 1
15375 B+树 哈希表 1
15376 数据结构 子串 2
15377 变量名 最短路径 1
15378 记录 优先队列 1
15379 优先队列 二元组 1
15380 整型 检索 1
15381 B树 集合 1
15382 KD树 B树 1
15383 子树 孩子结点 3
15384 递归 起泡排序 2
15385 符号表 头结点 1
15386 队尾 数据元素 1
15387 数组 最长回文串问题 1
15388 子串 前缀树 2
15389 祖先 后缀树 1
15390 顺序表 参数 2
15391 算法 三元组表 1
15392 二叉链表 双亲结点 2
15393 指针 祖先 1
15394 内存 后继 1
15395 主串 算法 1
15396 主函数 伪代码 1
15397 参数 邻接表 1
15398 汉诺塔问题 分治法 1
15399 程序 分治法 1
15400 顺序表 指针域 1
15401 邻接矩阵 输入 1
15402 顺序查找 集合 1
15403 排序 确定性 1
15404 入队 子树 1
15405 B 树 1
15406 符号表 字典 2
15407 后继 检索 2
15408 出栈 空队列 1
15409 数据 插值查找 1
15410 生成森林 链表 1
15411 生成森林 邻接表 1
15412 生成森林 程序 1
15413 直接定址法 数据元素 1
15414 回路 集合 10
15415 有向图 森林 1
15416 数组 首字符 2
15417 删除 运算符 1
15418 线索 二叉链表 1
15419 路径 模式匹配 1
15420 赋值 位串 1
15421 父结点 空指针 1
15422 弗洛伊德算法 程序 1
15423 参数列表 元素 1
15424 参数列表 删除 1
15425 路径 扩充二叉树 1
15426 后继 排序 1
15427 根结点 有向图 1
15428 希尔排序 变量 1
15429 算法 负载因子 1
15430 NP问题 顶点 1
15431 二叉链表 后继 1
15432 遍历二叉树 空指针 1
15433 左孩子 线索 2
15434 递归 选择排序 2
15435 后继 变量 1
15436 实型 冲突 1
15437 折叠法 链表 1
15438 数据 右孩子 2
15439 孩子结点 遍历 1
15440 空指针 外部结点 1
15441 深度 外部结点 1
15442 冲突 父结点 3
15443 询问 字符串 3
15444 邻接表 普里姆算法 1
15445 稠密图 结点 1
15446 最短路径 递归 1
15447 排序 迪杰斯特拉算法 1
15448 三元组 修改 1
15449 散列 指针域 1
15450 数据元素 除留余数法 1
15451 链地址法 哈希地址 1
15452 空表 哈希表 1
15453 字符 简单路径 1
15454 双向链表 变量 1
15455 头结点 单向循环链表 1
15456 深度 生成树 1
15457 内存 随机存取 1
15458 散列 除法散列法 1
15459 回溯法 可读性 1
15460 排序 败者树 1
15461 活动 遍历 1
15462 NPH问题 NP问题 1
15463 一位数组 指针 1
15464 大O表示法 渐进时间复杂度 1
15465 散列 操作数 1
15466 树形结构 散列 1
15467 数据 后缀树 1
15468 结点 首字符 1
15469 关键路径 最短路径 1
15470 连通分量 根结点 2
15471 进栈 割点 1
15472 割边 递归 1
15473 剪枝 最短路径 1
15474 子集 常量 1
15475 左子树 集合 1
15476 右子树 子集 1
15477 三元组 索引 2
15478 空指针 删除 1
15479 记录 邻接矩阵 1
15480 邻接点 二叉树 1
15481 集合 栈底 1
15482 右孩子 递归 2
15483 左孩子 遍历 1
15484 布尔型 参数 1
15485 函数名 字符 1
15486 KD树 二叉树 2
15487 右子树 优先队列 1
15488 输出 数据元素 3
15489 空表 记录 1
15490 整除 编译 2
15491 时间复杂度 主函数 1
15492 指针域 根结点 1
15493 链表结构 指针域 1
15494 二叉链表 右子树 1
15495 右子树 森林 1
15496 多路平衡归并 排序 1
15497 最佳归并树 排序 1
15498 取模 哈希表 1
15499 出栈 数据结构 1
15500 出栈 字符 1
15501 空间复杂度 二叉树 1
15502 指针 空间复杂度 2
15503 递归算法 回溯法 1
15504 递归 整型 1
15505 败者树 树形选择排序 2
15506 双亲结点 败者树 2
15507 旅行商问题 有向图 2
15508 旅行商问题 修改 1
15509 快速排序 字符 1
15510 询问 子串 1
15511 顶点 十字链表 1
15512 队列 逻辑结构 1
15513 栈底 数据元素 2
15514 BF算法 数据 1
15515 WM算法 数据 1
15516 数据 替罪羊树 1
15517 元素 查找函数 1
15518 重连通图 顶点 1
15519 连通图 深度优先生成树 1
15520 深度优先生成树 顶点 1
15521 关节点 祖先 2
15522 生成树 双亲结点 1
15523 索引文件 哈希表 1
15524 记录 可读性 1
15525 常量 实值参数 1
15526 字符序列 结点 2
15527 反向索引 字典 2
15528 反向索引 整型 3
15529 单向链表 二叉树 1
15530 单向链表 递归算法 1
15531 线性数据结构 二叉树 1
15532 二叉树 赋值 2
15533 元素 B 1
15534 空间复杂度 背包问题 1
15535 输入 随机存取 1
15536 哈夫曼树 内存 1
15537 指针域 尾结点 2
15538 右孩子 层序遍历 1
15539 折半查找 中序遍历 1
15540 修改 平衡二叉树 1
15541 检索 三元组 1
15542 插入 AC自动机 1
15543 输出 空间复杂度 1
15544 右孩子 中序遍历 1
15545 物理结构 数组 1
15546 正则表达式 字典 1
15547 操作数 叶子结点 1
15548 根结点 表达式 1
15549 运算符 子树 1
15550 删除 线性结构 1
15551 孩子结点 红黑树 1
15552 出栈 记录 2
15553 冲突 出栈 1
15554 进栈 冲突 2
15555 冲突 进栈 1
15556 一位数组 二叉树 1
15557 最小生成树 割边 1
15558 完全图 排序 1
15559 哈希表 再哈希法 3
15560 内存 静态链表 1
15561 最小生成树 网结构 1
15562 连通图 邻接矩阵 1
15563 有向无环图 输出 2
15564 检索 数据类型 2
15565 连通图 排序 2
15566 顶点 满二叉树 1
15567 集合 无向图 1
15568 压栈 活动 3
15569 哈希函数 深度 1
15570 遗传算法 子串 1
15571 元素 正则表达式 3
15572 邻接表 索引 1
15573 引用 二维数组 2
15574 检索 生成树 1
15575 递归 递归法 1
15576 右孩子 检索 2
15577 检索 右孩子 4
15578 数组 十字链表 2
15579 数据结构 空树 1
15580 三叉链表 链表结构 1
15581 线性结构 索引表 1
15582 记录 胜者树 1
15583 顺序表 遍历 1
15584 顺序表 排序 1
15585 三元组 表达式 1
15586 程序 双向循环链表 1
15587 最短路径 旅行商问题 1
15588 后继 头指针 1
15589 线性表 数据域 1
15590 哈夫曼树 顺序表 1
15591 图结构 存储结构 1
15592 进栈 算法 1
15593 内存 败者树 1
15594 插值查找 集合 1
15595 确定性 枚举法 1
15596 树形选择排序 元素 1
15597 引用 子树 1
15598 形式参数 输出 4
15599 实值参数 变量名 1
15600 排序 哈夫曼编码 1
15601 线性数据结构 先进先出 2
15602 队列 深度优先遍历 1
15603 后序遍历 深度优先遍历 1
15604 循环链表 约瑟夫环问题 1
15605 输出 参数列表 1
15606 最短路径 红黑树 1
15607 B+树 查找效率 2
15608 多路查找树 指针 1
15609 结束语句 文件 1
15610 函数名 整型 1
15611 冲突 空类型 1
15612 空指针 非空指针 1
15613 前驱 入度 2
15614 遍历 取模 2
15615 广度优先遍历 二元组 1
15616 指针 二元组 1
15617 参数 指针数组 2
15618 数组指针 内存 1
15619 算法 双亲表示法 1
15620 孩子结点 双亲表示法 1
15621 叶子结点 单向链表 1
15622 二叉树 二叉链表表示法 4
15623 森林 兄弟结点 1
15624 先序遍历 森林 4
15625 存储结构 先序遍历 1
15626 父结点 最短路径 1
15627 简单环 算法 1
15628 散列 可行性 1
15629 散列 开放定址法 2
15630 散列 子串 1
15631 哈希表 二叉树 1
15632 邻接点 递归 1
15633 出队 右子树 1
15634 检索 出队 1
15635 文件 先序遍历 1
15636 文件 后序遍历 1
15637 赋值 集合 3
15638 记录 路径压缩 1
15639 空表 空串 1
15640 后继 正则表达式 1
15641 双亲结点 双亲 1
15642 路径 斐波那契数列 1
15643 子图 等价类 1
15644 记录 左子树 2
15645 字典 字符序列 1
15646 排序 映像 1
15647 操作数 栈底 1
15648 引用 赋值语句 1
15649 赋值语句 关键字 1
15650 常量 引用参数 1
15651 可读性 参数 2
15652 祖先 强连通分量 1
15653 非线性关系 算法 1
15654 广度优先遍历 进栈 1
15655 赋值 线性表 1
15656 线性表 赋值 2
15657 枚举法 回文串 1
15658 回文串 遍历 1
15659 平衡因子 修改 2
15660 数据结构 活动 2
15661 查找效率 输入 1
15662 完全二叉树 查找效率 1
15663 祖先 叶子结点 1
15664 中序遍历 参数 2
15665 形式参数 主函数 1
15666 分块查找 存储结构 1
15667 集合 完全图 1
15668 查找效率 索引文件 1
15669 排序 B+树 1
15670 修改 数据项 2
15671 循环队列 先进先出 1
15672 无向完全图 生成树 2
15673 线索 记录 1
15674 内存 广度优先遍历 1
15675 连通分量 记录 1
15676 输入 基数排序 1
15677 冲突 数据类型 1
15678 平衡因子 时间复杂度 1
15679 数据结构 栈底 1
15680 数据元素 物理结构 1
15681 贪心法 遍历 1
15682 二叉树 频度 1
15683 哈夫曼树 排序 1
15684 后继 强连通分量 1
15685 修改 顺序表 1
15686 前驱 数据结构 1
15687 Tarjan算法 连通分量 1
15688 散列 再哈希法 1
15689 链地址法 开放定址法 1
15690 取模 指针 1
15691 队头 栈顶 1
15692 等价关系 记录 1
15693 前驱 尾结点 1
15694 活动 背包问题 1
15695 关键字 优先队列 1
15696 队列 分支界限法 1
15697 优先队列 分支界限法 1
15698 函数名 修改 1
15699 二维数组 基数排序 1
15700 询问 赋值 1
15701 并查集 输入 2
15702 装填因子 哈希函数 1
15703 元素 形式参数 1
15704 删除 有向边 1
15705 变量 有向图 1
15706 字符序列 常量 1
15707 数据类型 空类型 1
15708 后继 程序 1
15709 频度 变量 1
15710 队头 输出 1
15711 链表 线性链表 1
15712 索引 物理结构 2
15713 记录 二元组 1
15714 层序遍历 右子树 1
15715 右子树 层序遍历 1
15716 稀疏矩阵 数据结构 1
15717 函数类型 内存 1
15718 链栈 插入 2
15719 先进先出 链队列 1
15720 尾插法 指针 1
15721 左子树 数据 4
15722 有序链表 有序表 4
15723 输出 实值参数 1
15724 删除 顺序结构 1
15725 常量 整型 3
15726 P问题 字符串 1
15727 字符串 P问题 1
15728 字符串 深度 1
15729 栈顶 基地址 1
15730 递归 回文串 1
15731 元素 数组指针 2
15732 输出 确定性 1
15733 双向链表 左子树 1
15734 入队 集合 1
15735 链表 兄弟结点 2
15736 后序遍历 遍历二叉树 1
15737 修改 尾结点 1
15738 最短路径 字符 1
15739 嵌套调用 数据 1
15740 参数 嵌套调用 1
15741 递归 关节点 1
15742 兄弟结点 剪枝 2
15743 数据 N叉树 1
15744 变量 B树 1
15745 函数名 检索 1
15746 递归函数 斐波那契数列 1
15747 入度 正确性 1
15748 广度优先遍历 伪代码 1
15749 算法 后进先出 1
15750 队列 正确性 1
15751 遍历 平衡二叉树 1
15752 平衡二叉树 有序树 1
15753 变量名 修改 1
15754 参数列表 索引 1
15755 出栈 链表 2
15756 单向链表 先进先出 1
15757 有序表 索引表 1
15758 出栈 插入 1
15759 平均查找长度 二叉排序树 1
15760 检索 归并排序 1
15761 弗曼算法 最优二叉树 1
15762 结点 弗曼算法 1
15763 字符型 数据类型 4
15764 带权有向图 路径 2
15765 引用参数 关键字 2
15766 表达式 祖先 2
15767 后序遍历 祖先 1
